ID,이름,성별,birthYear,birthDate,연락처,user,알림,위치,UID,가입일,업데이트일,회원탈퇴일,최근접속일,닉네임,프로필사진,프로필썸네일사진,이메일,연령대
68712649,최철빈,여,1974,918,010-1582-6586,FALSE,TRUE,"(37.5047072, 127.0485641)",58P3B7RF-GACJ-CO68-6XD1-L3UUW772BVWT,2017-05-17,2019-09-20,Null,Null,Null,Null,Null,fqqyzfa0880@gmail.com,15~19
81364772,김정지,여,1976,616,010-6990-8213,TRUE,TRUE,"(37.5047072, 127.0485641)",G5BH7MH7-N8BM-WKO7-85WG-Z8CJ4WHY7DIY,2019-04-16,2019-04-23,2019-08-10,2020-05-18,Null,Null,Null,jtfxkkk8487@gmail.com,1~9
83829795,권수빈,여,1957,724,010-4029-1616,FALSE,FALSE,"(37.5047072, 127.0485641)",836OEIRW-AB2N-RGA7-W52V-IFXU61TGDSD2,2019-08-23,2019-05-15,2019-05-22,2020-10-28,Null,Null,Null,verzyew4213@gmail.com,70~79
45249684,권상신,남,1988,522,010-6604-5423,TRUE,TRUE,"(37.5047072, 127.0485641)",COT8PY49-XR8U-71RJ-5OYA-DOCLSHUF7BH3,2017-06-21,2020-06-29,2020-06-26,2019-05-23,Null,Null,Null,cwdepfk9703@gmail.com,20~29
37674321,유태제,남,1987,227,010-9626-5358,FALSE,FALSE,"(37.5047072, 127.0485641)",IQ85CBXI-9QC0-2YDK-5BA4-9Y313RXUX3OM,2017-03-12,2020-02-17,Null,Null,Null,Null,Null,gyqtzsc8313@gmail.com,70~79
10834569,신혜수,여,1984,511,010-1092-4843,FALSE,FALSE,"(37.5047072, 127.0485641)",E80VTN4C-1RYD-W0AW-W8VG-FAZ6LO9QMPHM,2017-07-16,2019-11-18,Null,Null,Null,Null,Null,phglvrz5542@gmail.com,30~39
63918254,유갑돌,남,1981,315,010-3572-4652,TRUE,FALSE,"(37.5047072, 127.0485641)",DDS09L8P-3875-06A1-M3XT-LFS7COAUASIG,2020-06-26,2018-01-12,Null,Null,Null,Null,Null,vjknkoi1918@gmail.com,15~19
45219355,최철빈,남,1971,330,010-8643-2333,TRUE,TRUE,"(37.5047072, 127.0485641)",N25XPY8R-DGW2-2VLA-GH69-16X15DU0BGHP,2017-01-18,2018-09-20,2020-12-20,2019-06-16,Null,Null,Null,kcaoczj5786@gmail.com,1~9
66267393,기철신,남,1997,1028,010-9444-9645,FALSE,FALSE,"(37.5047072, 127.0485641)",TVXWNEGH-QSXT-9VPY-NAOE-TV6SQQEA63RV,2020-08-11,2019-12-11,Null,Null,Null,Null,Null,necoqek2756@gmail.com,90~
47905945,송정돌,여,1988,522,010-2440-7679,FALSE,TRUE,"(37.5047072, 127.0485641)",F7A9IOLE-0RB9-7JQG-IS99-U20AEU0QDZ09,2020-12-15,2018-12-24,2020-01-19,2019-07-22,Null,Null,Null,ghfsgou2715@gmail.com,80~89
409435,마혜철,여,1999,629,010-0848-0423,TRUE,FALSE,"(37.5047072, 127.0485641)",V3R9QDFU-4GF1-0584-DPZN-JK48W5V2R41T,2019-09-21,2018-04-22,2019-02-31,2020-04-15,Null,Null,Null,zygqadm5843@gmail.com,10~14
56052728,류혜준,남,1996,1218,010-1778-5333,TRUE,FALSE,"(37.5047072, 127.0485641)",WDRBC00A-2AGQ-NWK8-J1W2-YHM33QDVALVW,2020-11-26,2018-08-13,Null,Null,Null,Null,Null,ppyfdkc2669@gmail.com,90~
60090696,마지돌,여,1965,511,010-2564-4181,TRUE,FALSE,"(37.5047072, 127.0485641)",T3VERRXG-Z433-B6WR-886Y-KMQA97085RN7,2019-09-20,2020-11-18,2020-05-24,2019-03-13,Null,Null,Null,twbznxn8044@gmail.com,15~19
30040399,신병희,남,1964,1113,010-9908-6394,FALSE,TRUE,"(37.5047072, 127.0485641)",FKG648BT-HIID-9MZS-CLAL-KNGHAZ45X0AL,2017-04-12,2019-12-14,2019-02-23,2019-12-20,Null,Null,Null,ljlzqeo3608@gmail.com,50~59
50982002,김혜수,여,1959,412,010-4271-1768,TRUE,FALSE,"(37.5047072, 127.0485641)",O5AGRP1E-RDNT-HBBA-KQBH-Q16IPI599H62,2017-05-10,2019-08-25,2019-10-28,2020-08-16,Null,Null,Null,cmtjhrj9558@gmail.com,1~9
6587082,이지희,여,1974,210,010-5374-4951,TRUE,FALSE,"(37.5047072, 127.0485641)",J2E9KMB4-1O9X-OXY5-Z18H-GKKLQ538DHZY,2020-11-23,2020-08-14,2019-05-23,2019-10-11,Null,Null,Null,ajhjhsq0765@gmail.com,30~39
29042558,마병빈,여,1966,910,010-0324-3098,TRUE,TRUE,"(37.5047072, 127.0485641)",2Y04PH2F-X34J-Y8ZD-98XV-3XM6X50DQIDH,2020-11-18,2019-02-26,Null,Null,Null,Null,Null,envlcsr6595@gmail.com,90~
16502268,박태지,남,2000,1115,010-2304-7655,TRUE,TRUE,"(37.5047072, 127.0485641)",QEHYPAL1-QOCU-GBDN-FT5G-YC31WB6NEEVE,2019-08-21,2018-08-13,Null,Null,Null,Null,Null,fvcghws2425@gmail.com,15~19
40120844,유병수,남,1962,1230,010-3805-7586,TRUE,FALSE,"(37.5047072, 127.0485641)",D4RL5QD4-MRJU-JUJY-NT8J-AGXRLUROXMUW,2019-09-11,2019-07-22,2020-11-27,2020-09-13,Null,Null,Null,wbpygou7460@gmail.com,30~39
18659899,기철신,남,1956,117,010-1322-9520,FALSE,TRUE,"(37.5047072, 127.0485641)",QMOSE6D8-6Y7X-UOL8-II3I-7JUA1Z730DVD,2017-03-17,2020-06-28,2019-06-23,2020-12-22,Null,Null,Null,nolsizl2733@gmail.com,40~49
99513852,김도제,남,1985,114,010-0687-7229,FALSE,FALSE,"(37.5047072, 127.0485641)",WGX3DWXC-JWGA-NGZX-AYCI-3G3X8I9CYFT0,2018-08-15,2018-05-27,2019-04-14,2019-06-22,Null,Null,Null,nvifueb5634@gmail.com,40~49
90228902,마병희,남,1954,629,010-6621-9483,FALSE,FALSE,"(37.5047072, 127.0485641)",TZTMRVKH-DG0L-AE0F-RKVE-TMNITX5J39KM,2017-08-15,2018-10-25,2019-03-19,2020-04-21,Null,Null,Null,ztlgafs1549@gmail.com,50~59
62779338,신수지,남,1977,1121,010-2728-1187,FALSE,FALSE,"(37.5047072, 127.0485641)",Z8AQ99WD-HURA-TSM0-LHBY-YPYH83GY8BGN,2020-10-20,2020-11-31,Null,Null,Null,Null,Null,lsxicqx2084@gmail.com,70~79
72545645,김태준,여,1962,1218,010-0956-2202,TRUE,TRUE,"(37.5047072, 127.0485641)",6HOKMPL4-Z51E-9OVS-CWWV-TW9W0PC0X01P,2019-12-19,2020-12-25,2019-03-25,2020-12-25,Null,Null,Null,qhtngrm2807@gmail.com,20~29
17616063,송갑신,남,1988,131,010-2861-2245,TRUE,TRUE,"(37.5047072, 127.0485641)",5A44K1J9-QPVE-XDHL-YBIK-CBDUD4RP30HT,2019-07-17,2020-04-13,2019-06-17,2020-07-28,Null,Null,Null,ejyycjf7834@gmail.com,20~29
82661435,이갑수,여,1994,711,010-3995-4170,TRUE,TRUE,"(37.5047072, 127.0485641)",P8KZLVZ1-S9UI-LY7V-52MI-Z74EZ0PYCA7S,2019-12-27,2020-09-18,Null,Null,Null,Null,Null,aeesctq8824@gmail.com,50~59
74056558,유도빈,남,2000,925,010-1461-0652,TRUE,TRUE,"(37.5047072, 127.0485641)",8CYPEIU9-JFDW-5ZND-ADVG-VZEKJLOPU7UW,2018-07-23,2020-01-16,Null,Null,Null,Null,Null,lfhpoac8237@gmail.com,80~89
68751812,오상돌,남,1996,1020,010-5809-0851,FALSE,FALSE,"(37.5047072, 127.0485641)",BW4WRTPE-7DW5-37YJ-3E6J-OT3UZ0XQBBVD,2019-12-12,2020-02-22,2020-09-31,2020-10-29,Null,Null,Null,wmnstlr2199@gmail.com,15~19
49587517,최정수,여,1985,616,010-2669-5576,TRUE,FALSE,"(37.5047072, 127.0485641)",897LZHBZ-1SFB-NPNQ-69OX-N6ZWWOMDQHFG,2017-10-23,2019-08-25,Null,Null,Null,Null,Null,aqnyzkp9871@gmail.com,80~89
48517548,오도신,여,1964,323,010-1170-1766,TRUE,TRUE,"(37.5047072, 127.0485641)",9ZF3SL16-U39K-M11T-94T3-LL6CAZAEXC6L,2017-10-24,2018-09-21,Null,Null,Null,Null,Null,dingwne4734@gmail.com,90~
64298104,기병연,남,1977,226,010-0606-2978,FALSE,FALSE,"(37.5047072, 127.0485641)",V2QSPG7Y-JOCW-K70B-TZGZ-WIW7OHA3RH2E,2019-05-26,2019-07-28,Null,Null,Null,Null,Null,szfrwbe8242@gmail.com,40~49
66116353,신혜호,남,1952,711,010-9251-8757,FALSE,TRUE,"(37.5047072, 127.0485641)",ABE3M663-KH4U-3U4D-UVYR-D21QHPL36UDG,2020-11-28,2020-06-16,Null,Null,Null,Null,Null,icxdmhs0994@gmail.com,50~59
43620544,송수,남,1959,118,010-1034-0787,TRUE,TRUE,"(37.5047072, 127.0485641)",1QTCCCJ5-4GX8-IL37-U700-RJ1P0TY0159K,2018-11-24,2020-01-29,2020-10-28,2019-06-30,Null,Null,Null,ibvkduz6472@gmail.com,80~89
40751625,홍갑호,남,1952,927,010-0573-3686,FALSE,FALSE,"(37.5047072, 127.0485641)",DM7CXK4Q-SXCG-BWEN-MQAM-EYF7G4VZWBIH,2018-08-15,2019-09-22,Null,Null,Null,Null,Null,axxwisd9283@gmail.com,60~69
22780213,김상신,남,1959,1025,010-9955-7797,TRUE,FALSE,"(37.5047072, 127.0485641)",F3X6ZREG-6Z5W-DPZG-97YF-N4FYBDYUTRY4,2019-07-10,2019-05-25,Null,Null,Null,Null,Null,qgnbnij3615@gmail.com,90~
77792126,이수지,여,1970,620,010-5982-2643,TRUE,TRUE,"(37.5047072, 127.0485641)",9D48VNYY-JXYJ-4OFY-0L39-R6YPZ9D4YV5V,2019-08-17,2018-12-19,2020-04-25,2019-01-11,Null,Null,Null,psnvlsq2761@gmail.com,20~29
38272707,홍수지,여,1950,1223,010-8352-9611,FALSE,TRUE,"(37.5047072, 127.0485641)",QZZO46UK-IZRG-662Z-010P-6L5EXQCLMMKL,2018-03-28,2020-10-18,2019-02-24,2020-05-11,Null,Null,Null,wxvwdid2219@gmail.com,10~14
61296261,오병돌,남,1953,1211,010-6410-6527,TRUE,FALSE,"(37.5047072, 127.0485641)",DJ1QUA1H-IA0L-6P08-K417-TS4FI3QF81I8,2017-03-30,2019-04-14,Null,Null,Null,Null,Null,rfthicb5463@gmail.com,70~79
6128645,류혜신,남,1999,417,010-9670-5143,FALSE,TRUE,"(37.5047072, 127.0485641)",M4O6VW4I-SEC2-VA6B-CBQ9-FDYIVYLUPU9J,2018-01-23,2020-10-19,Null,Null,Null,Null,Null,xgqivph3798@gmail.com,60~69
73388636,마수,여,1995,223,010-2124-3476,TRUE,FALSE,"(37.5047072, 127.0485641)",7JC7C2IN-0LAL-LTYE-JIWJ-QQW3GWX9SYG1,2020-06-14,2020-12-22,Null,Null,Null,Null,Null,edsxvxq2661@gmail.com,1~9
79644775,신지호,남,2000,319,010-9933-9204,TRUE,FALSE,"(37.5047072, 127.0485641)",VZ16R4ZG-JXLH-JKCJ-8NTC-4DOCIFIMVGLB,2019-09-13,2020-12-27,Null,Null,Null,Null,Null,tndolrt8405@gmail.com,90~
34381031,기도돌,여,1998,1016,010-5213-8962,TRUE,FALSE,"(37.5047072, 127.0485641)",GCHPF054-3UFT-GOTV-W5I6-O6YSAXHKXC7X,2019-02-29,2019-07-11,2019-05-15,2020-09-13,Null,Null,Null,thrzaha7483@gmail.com,50~59
46352512,박지수,여,1968,715,010-9076-1923,TRUE,TRUE,"(37.5047072, 127.0485641)",XDTSSJJV-NWVS-SAWQ-QAZ4-ALH01IAK6HAK,2019-02-27,2020-04-17,Null,Null,Null,Null,Null,axqzomb6214@gmail.com,1~9
52955236,류태호,여,1957,115,010-8628-0300,TRUE,FALSE,"(37.5047072, 127.0485641)",O0BT0NS2-2HHQ-I1Z5-T4R6-RHM6S78PW2GY,2017-06-26,2019-05-29,Null,Null,Null,Null,Null,tndadpn7085@gmail.com,90~
65890444,유철호,남,1998,710,010-1292-9310,TRUE,TRUE,"(37.5047072, 127.0485641)",WEXUCKGM-5Z0O-531U-I9Y7-1P6KMA7V8ALD,2017-08-25,2019-03-15,2019-06-22,2019-12-20,Null,Null,Null,rjketsl0584@gmail.com,60~69
58072326,권병연,여,1970,918,010-0471-3608,FALSE,TRUE,"(37.5047072, 127.0485641)",DQ5L3ZQ6-AQZB-GRHG-669Z-VUQYTVONRQJK,2018-11-14,2020-11-28,Null,Null,Null,Null,Null,pkxojen8054@gmail.com,15~19
54988454,신혜연,남,1987,1120,010-1082-7779,FALSE,FALSE,"(37.5047072, 127.0485641)",KU3QL59L-AN7I-LFOE-HECI-CJ6U0IIEZEAV,2017-04-19,2020-02-25,2019-08-22,2020-06-28,Null,Null,Null,ciuqrzo4683@gmail.com,20~29
2439301,신철준,여,1951,320,010-3732-5418,TRUE,FALSE,"(37.5047072, 127.0485641)",Q1Z34WDU-HCHR-6NOQ-P70T-J0QIQBLZILGU,2017-01-16,2018-01-16,2020-11-21,2020-01-23,Null,Null,Null,octhwuf0225@gmail.com,1~9
57291446,기태지,여,1955,912,010-6099-8291,TRUE,FALSE,"(37.5047072, 127.0485641)",0DD216F5-GY49-1PNR-YRRR-N198SY14FOE6,2020-03-11,2018-06-23,2020-01-11,2020-12-10,Null,Null,Null,axxfxzv6564@gmail.com,80~89
57327180,이혜빈,남,1964,319,010-7508-9877,TRUE,TRUE,"(37.5047072, 127.0485641)",KL8RP0U2-PRRL-Y4SN-98E5-05MXMV91WMRH,2018-07-14,2019-08-19,Null,Null,Null,Null,Null,qoesnpq2834@gmail.com,30~39
36409615,신도수,여,1959,817,010-1695-1655,FALSE,TRUE,"(37.5047072, 127.0485641)",8O45PQBN-MZ1A-S366-Q3AC-ALTN8QBLIX2I,2020-12-22,2020-10-20,Null,Null,Null,Null,Null,frgwekj9341@gmail.com,1~9
56320295,김상빈,남,1975,1114,010-4950-7402,FALSE,TRUE,"(37.5047072, 127.0485641)",J2RKBVSY-L779-RMKF-CKJR-WERZIT1NMEAO,2020-10-23,2020-02-24,2019-06-19,2019-11-11,Null,Null,Null,draglpj6385@gmail.com,20~29
64900340,김도신,남,1959,1118,010-1469-2140,FALSE,TRUE,"(37.5047072, 127.0485641)",2S8VI566-3YUU-P80D-R7OK-IB50TGJ1W3YR,2018-12-14,2020-03-22,2020-12-18,2020-09-26,Null,Null,Null,dgozmfe4034@gmail.com,20~29
4385372,신병지,여,1979,823,010-2619-6020,TRUE,FALSE,"(37.5047072, 127.0485641)",HQPWVVXV-K42D-QSZG-3KWN-OM4LH5RV7I8Y,2018-07-26,2019-03-26,2020-06-10,2020-11-13,Null,Null,Null,yfekmng7437@gmail.com,1~9
98437995,마혜연,남,1970,1117,010-0422-8880,TRUE,FALSE,"(37.5047072, 127.0485641)",JKUP5EIY-5WE8-6IIJ-GH9F-B5CO3DDV2OP5,2020-03-13,2020-04-28,Null,Null,Null,Null,Null,qmwyuoe2045@gmail.com,50~59
90359483,기병준,남,1966,930,010-8726-0582,FALSE,FALSE,"(37.5047072, 127.0485641)",Z4K0N9RI-TWY6-4KNU-L2G4-3B6W5Q5HZIUQ,2019-06-15,2019-12-22,Null,Null,Null,Null,Null,nvkdujx6698@gmail.com,30~39
18198025,마혜돌,남,1980,425,010-6171-2548,FALSE,TRUE,"(37.5047072, 127.0485641)",LKMJOSHK-F145-XW8F-5V4N-R2HXOTAA0FXC,2019-09-23,2018-04-26,Null,Null,Null,Null,Null,xbmzuyb8348@gmail.com,10~14
66513515,송철호,남,1995,115,010-9628-3243,FALSE,TRUE,"(37.5047072, 127.0485641)",YOO3MFR8-MVB3-E8ZN-1EAE-M04D1CVFB6CZ,2020-01-25,2019-01-10,Null,Null,Null,Null,Null,shwncjy5255@gmail.com,30~39
93577920,이정돌,여,1991,113,010-3609-7873,TRUE,FALSE,"(37.5047072, 127.0485641)",ZXPM3M3I-KUE8-M8TZ-8Y8R-WQUTFYQ2SLP2,2017-08-18,2019-06-31,2019-05-22,2020-02-29,Null,Null,Null,mosuyry9103@gmail.com,60~69
33360898,이갑빈,여,1998,123,010-2125-0496,FALSE,TRUE,"(37.5047072, 127.0485641)",VLR5ENLW-AOTO-6123-VV1U-BI5AWVKQPD36,2019-07-23,2019-07-27,Null,Null,Null,Null,Null,zjizdns1359@gmail.com,70~79
14945390,신지희,남,1993,1027,010-6400-3788,TRUE,TRUE,"(37.5047072, 127.0485641)",NKSVV7ZJ-KYN7-AUKH-7V92-UFWP9V0IEVWQ,2018-05-17,2018-12-25,2019-05-23,2019-12-14,Null,Null,Null,houviuo0936@gmail.com,70~79
27124233,홍도지,여,1999,516,010-5018-9542,TRUE,TRUE,"(37.5047072, 127.0485641)",KP03RMUW-69ZA-NNVX-NO82-KQ4GWTIUQO8R,2017-11-11,2020-08-31,Null,Null,Null,Null,Null,tzqukdt8501@gmail.com,90~
95231540,김갑희,여,1988,1027,010-2948-4624,TRUE,FALSE,"(37.5047072, 127.0485641)",R0K0FXH9-A98E-GD2D-1VXL-3G80DLL045UU,2017-04-13,2019-08-10,2020-08-27,2019-01-29,Null,Null,Null,pvrqosi3794@gmail.com,30~39
67893782,마지희,여,1950,118,010-6332-5262,TRUE,TRUE,"(37.5047072, 127.0485641)",11BYMBJK-3ULM-6ECZ-LH01-RU9P6ENHTT2T,2019-05-23,2020-04-21,Null,Null,Null,Null,Null,kgqmpxd5012@gmail.com,1~9
54388853,이상신,여,1998,1214,010-4949-0062,FALSE,FALSE,"(37.5047072, 127.0485641)",99PMWD0U-Q3TD-8EG8-SQHG-9FW720A3DQ82,2020-12-12,2018-01-31,2020-12-23,2020-06-26,Null,Null,Null,zeigswz0366@gmail.com,20~29
82674049,신빈,여,1981,230,010-2605-2506,TRUE,TRUE,"(37.5047072, 127.0485641)",OLS9ELSF-62FF-LVI1-HI4O-LAN81MJKGAGQ,2018-08-31,2018-11-12,Null,Null,Null,Null,Null,gokgmbr3094@gmail.com,90~
77586817,이지준,여,1969,718,010-7221-2333,TRUE,TRUE,"(37.5047072, 127.0485641)",6KAP8QP2-UVI5-C8LH-D5OO-Q1YBMDLHARSL,2018-05-31,2020-10-12,2020-05-18,2020-12-10,Null,Null,Null,erigyxx4304@gmail.com,15~19
93911282,신병호,남,1968,311,010-2199-9124,FALSE,FALSE,"(37.5047072, 127.0485641)",ZEW5OD9B-AKJK-PB3K-NM04-Q4EZQG8PDAY7,2017-12-26,2018-04-30,2020-10-13,2019-08-15,Null,Null,Null,tkmmcst3154@gmail.com,15~19
8790364,박지희,여,1999,621,010-9958-0257,FALSE,FALSE,"(37.5047072, 127.0485641)",WTM0K0FK-YDZ0-R8GO-I7BS-UQN9149KIT6F,2018-04-12,2020-04-26,Null,Null,Null,Null,Null,ceqyzje8015@gmail.com,1~9
71444415,신태철,남,1951,114,010-6404-5935,FALSE,TRUE,"(37.5047072, 127.0485641)",3DOHMI3T-U2NU-TFRR-1Y42-H00528QDISB3,2020-03-28,2019-12-28,2019-08-23,2019-11-25,Null,Null,Null,jsormix6152@gmail.com,70~79
44103368,기정제,여,1992,1123,010-8452-8878,FALSE,FALSE,"(37.5047072, 127.0485641)",TOLKEVG1-Y74Y-KVPI-83A9-5IO1IT9VMIIB,2020-03-19,2019-12-11,2020-05-29,2020-11-26,Null,Null,Null,atchnyh8140@gmail.com,10~14
56953407,송갑신,남,1959,1031,010-4079-1318,FALSE,TRUE,"(37.5047072, 127.0485641)",FPWEQMDE-16OF-8BCY-S74Q-8N47URBFTKPP,2017-09-18,2019-02-20,2019-12-26,2019-07-14,Null,Null,Null,knyabhd1866@gmail.com,60~69
44691464,홍준,여,1963,725,010-0864-4546,FALSE,TRUE,"(37.5047072, 127.0485641)",ZEVK6QY6-GIWB-R2ML-Z1HM-XL6HUL5OY2PM,2018-05-14,2020-12-20,Null,Null,Null,Null,Null,gblgouo0899@gmail.com,10~14
49031587,신수지,여,1974,624,010-2223-8042,TRUE,FALSE,"(37.5047072, 127.0485641)",MAXKHYT8-6P6T-VFM5-F8V8-3H88U25G0ZO5,2020-08-18,2018-01-28,2020-09-26,2019-07-23,Null,Null,Null,qqhbcgn8284@gmail.com,80~89
51012667,송병준,남,1974,1023,010-6653-1228,TRUE,FALSE,"(37.5047072, 127.0485641)",IY4MYIFY-LFB8-RSLU-XWQ0-J5Z1H5P89XFW,2019-03-29,2020-05-10,2019-04-28,2019-08-29,Null,Null,Null,dvneiff7371@gmail.com,80~89
13721373,오정희,여,1973,1029,010-2583-1412,TRUE,FALSE,"(37.5047072, 127.0485641)",NETCUZ5J-NVGQ-5XA8-JDYS-J9CPT4VJ22LA,2019-05-26,2019-04-25,Null,Null,Null,Null,Null,almuggk1282@gmail.com,1~9
3750250,홍정빈,남,1966,730,010-3729-8673,TRUE,FALSE,"(37.5047072, 127.0485641)",78ZFZBBW-EQI0-6IBF-1C1Y-P0EJBMNV48F8,2019-11-21,2020-09-28,Null,Null,Null,Null,Null,zbnvyaf6518@gmail.com,90~
1480433,마지희,남,1956,613,010-9227-0307,FALSE,FALSE,"(37.5047072, 127.0485641)",NESJPE1X-Q9NO-L8YP-65QT-HAUPZ9DVGQBF,2020-11-22,2018-03-14,2020-03-21,2020-01-27,Null,Null,Null,vglsfnh8409@gmail.com,1~9
63726276,기정희,남,1958,120,010-9741-2385,FALSE,TRUE,"(37.5047072, 127.0485641)",N3BCEEG5-YE8R-ISX7-NAFU-ZGH7CBWXZL0G,2019-02-21,2018-02-23,2019-10-17,2019-09-25,Null,Null,Null,wtfnhye4822@gmail.com,90~
617361,류상호,여,1952,416,010-9004-9876,TRUE,TRUE,"(37.5047072, 127.0485641)",CA6IPC44-NQN6-OZGP-RAG8-1O0Y45KZF7KH,2018-07-17,2019-03-24,2019-07-14,2019-10-18,Null,Null,Null,afkekql7127@gmail.com,90~
1732657,유지빈,여,1963,811,010-3290-8458,TRUE,FALSE,"(37.5047072, 127.0485641)",1QRCFPVW-W04D-5KXY-IIEE-BK83AJ6QZ96T,2019-12-15,2019-12-18,2019-03-27,2019-10-26,Null,Null,Null,uczqdxs9712@gmail.com,15~19
90341659,기태수,여,1980,711,010-8826-5668,FALSE,FALSE,"(37.5047072, 127.0485641)",Z8AEV6IM-M22W-F1GP-DRHX-16YQ59SINS99,2020-10-16,2018-09-21,Null,Null,Null,Null,Null,wbomzhm6242@gmail.com,60~69
64052341,이지희,여,1987,413,010-8679-4589,FALSE,FALSE,"(37.5047072, 127.0485641)",LE7QTT0W-H8QZ-NPJE-OLK9-52Y9CWMHDGVJ,2019-11-15,2019-11-13,2019-08-26,2019-11-12,Null,Null,Null,ofawrnt3722@gmail.com,60~69
83086271,최혜수,남,1985,311,010-7567-2112,TRUE,FALSE,"(37.5047072, 127.0485641)",Y90NDPOA-8OSJ-YJZ0-W49Q-3L3USX8MRHIR,2020-06-30,2020-01-19,Null,Null,Null,Null,Null,euwqdat1570@gmail.com,10~14
95312894,류수돌,여,1976,214,010-6074-1087,FALSE,TRUE,"(37.5047072, 127.0485641)",3NT4WIVT-2LY0-WUPU-783R-OWH3D3Z6OQ0T,2020-06-24,2019-05-10,Null,Null,Null,Null,Null,mrhpnfc9739@gmail.com,40~49
15468987,유혜돌,남,1960,717,010-9120-5947,FALSE,TRUE,"(37.5047072, 127.0485641)",Y4IACVMD-S4AC-QJ47-R5KJ-W91JD052N7SY,2017-02-28,2020-05-11,2020-12-18,2020-01-26,Null,Null,Null,lffnfik2807@gmail.com,40~49
18795115,송태돌,여,1974,124,010-8357-1995,FALSE,FALSE,"(37.5047072, 127.0485641)",PTKM780J-HGC8-3YA4-KLBF-VEE1478R0CCD,2019-09-29,2020-04-16,2019-01-20,2020-07-18,Null,Null,Null,ikbkotw8380@gmail.com,15~19
21153993,권상준,여,1991,1012,010-2968-5221,TRUE,TRUE,"(37.5047072, 127.0485641)",5HXFX6ET-X30W-CU0D-XIA6-YIFG08YKLOBR,2019-06-21,2019-06-18,Null,Null,Null,Null,Null,ssxywgc5098@gmail.com,70~79
93674132,권정돌,여,2000,424,010-1452-6378,FALSE,FALSE,"(37.5047072, 127.0485641)",9L1ZUP9G-LTEI-12VW-BIJD-HCHXRDL63CM7,2017-03-23,2018-01-29,Null,Null,Null,Null,Null,pacvdua1222@gmail.com,60~69
27406463,홍수연,여,1966,1027,010-3814-2119,FALSE,TRUE,"(37.5047072, 127.0485641)",G702VQDM-O6YJ-HVEN-Y0UA-KQVUBIXKX8DC,2019-07-15,2020-06-27,2020-10-25,2019-04-23,Null,Null,Null,xgbktna6836@gmail.com,90~
82290786,신정철,여,1973,1215,010-3393-5980,FALSE,TRUE,"(37.5047072, 127.0485641)",QUTTSJSV-YLOG-034Q-SAPC-F0KD4N9BO5CY,2020-02-17,2018-09-19,2020-11-31,2019-03-17,Null,Null,Null,cbzxokq8383@gmail.com,60~69
20097207,마혜준,남,1950,913,010-8942-1237,FALSE,TRUE,"(37.5047072, 127.0485641)",U1ON9CYN-TJN3-IYI2-YYNN-J72ZM3F54G5J,2020-07-19,2020-08-28,Null,Null,Null,Null,Null,dujqqur3549@gmail.com,60~69
61797974,최태빈,남,1964,920,010-7955-7953,FALSE,FALSE,"(37.5047072, 127.0485641)",JWB3ZOMK-RLI1-P405-UGGC-1UXW9PAJRLYY,2020-07-25,2020-01-21,Null,Null,Null,Null,Null,lcbknwf2204@gmail.com,20~29
55664024,오지,남,2000,410,010-0307-6395,FALSE,FALSE,"(37.5047072, 127.0485641)",WGDWJWFC-J6ZA-ZH55-RZE3-9ULOQU8MNC4O,2018-01-21,2019-06-28,Null,Null,Null,Null,Null,cbpouoc4275@gmail.com,40~49
685303,홍정빈,남,1979,627,010-7664-0896,FALSE,TRUE,"(37.5047072, 127.0485641)",BQII0PPW-DS0Y-48JW-PRK1-EP5IDPPERA2Z,2017-07-31,2018-03-19,2019-10-11,2019-08-12,Null,Null,Null,fqsrdsb4009@gmail.com,80~89
60836918,이연,여,1964,410,010-0537-2315,FALSE,FALSE,"(37.5047072, 127.0485641)",LFV9MQZ0-DTNV-308S-8P7P-QDUHOO6RUTZV,2019-03-28,2019-12-31,Null,Null,Null,Null,Null,hzhoabr5897@gmail.com,1~9
88807725,송수준,여,1994,814,010-9524-4784,TRUE,FALSE,"(37.5047072, 127.0485641)",YHOY9LJX-EVYC-JEKC-UZKF-EFRBK3WRA8S6,2017-12-13,2019-05-27,Null,Null,Null,Null,Null,pmyywut4139@gmail.com,10~14
95730399,오도돌,여,1956,315,010-2527-3260,FALSE,FALSE,"(37.5047072, 127.0485641)",T9QAG1N7-52GV-0T1H-GOMV-SM2VILA4Y7G1,2018-07-15,2018-10-27,Null,Null,Null,Null,Null,pqxijac0071@gmail.com,90~
45490411,최수,남,1997,319,010-2276-2854,TRUE,FALSE,"(37.5047072, 127.0485641)",WURVKJBS-LJBS-DEBD-ZIYB-00UYAUJWD8UD,2019-04-14,2018-08-13,Null,Null,Null,Null,Null,rapnikf8109@gmail.com,70~79
60573023,마도희,여,1990,525,010-0508-2292,FALSE,FALSE,"(37.5047072, 127.0485641)",59YR4VIL-X3GX-RSZF-O74O-QBYL2X83MAE7,2018-06-26,2020-01-30,Null,Null,Null,Null,Null,rpufdmh5479@gmail.com,40~49
77372618,송지수,남,1968,928,010-2597-2794,TRUE,TRUE,"(37.5047072, 127.0485641)",B6SK8C8X-13TU-4U03-HFKU-A30GKG92HYCW,2020-11-17,2019-10-11,Null,Null,Null,Null,Null,ykkbgpv2075@gmail.com,30~39
