,ID,이름,성별,birthYear,birthDate,연락처,user,알림,위도,경도,UID,가입일,업데이트일,회원 탈퇴일,최근 접속일,닉네임,프로필 사진,프로필 썸네일 사진,이메일,연령대
6911,62920326,최지희,남,1993,1108,010-7612-3368,False,True,37.5047072,127.0485641,A2UD7XNG-EPVQ-IB9Z-L87I-K7XRPDQTEF19,2019+11+6,2019+12+27,2020+4+15,2019+7+6,Null,Null,Null,oqczwjh7678@gmail.com,10~14
6912,95479343,권지제,여,1991,0713,010-1873-2951,True,False,37.5047072,127.0485641,3U1LC99H-6YQD-I0HM-8FZC-79QMY6H3944O,2019+7+14,2018+3+24,2020+9+15,2019+7+9,Null,Null,Null,zmnwfsu2221@gmail.com,15~19
6913,64621018,송지제,남,1951,1010,010-9218-1195,True,True,37.5047072,127.0485641,LHGAQST3-2P5B-JZYE-CM2B-BDYM9GFOJ0CY,2019+3+26,2020+8+8,2019+3+3,2019+1+16,Null,Null,Null,nmgpuhh3324@gmail.com,50~59
6914,93240096,유상희,여,1958,0903,010-8465-2769,True,True,37.5047072,127.0485641,OQ5OQH8B-IAUP-GPT1-4I52-LYNC4VG88XQD,2019+4+2,2019+9+16,Null,Null,Null,Null,Null,eygabmh6896@gmail.com,40~49
6915,76918430,박정수,여,1957,0726,010-3719-2252,True,False,37.5047072,127.0485641,UKXH1G85-V6PS-83GR-Q4ZN-BO8SDZKWK2X3,2019+7+30,2019+11+15,Null,Null,Null,Null,Null,sveiixn6076@gmail.com,70~79
6916,45402652,오병빈,남,1965,0419,010-1490-2974,False,True,37.5047072,127.0485641,O44JZUEX-PDVE-MF9R-3QSJ-7B5MSZQZM47N,2020+4+20,2020+11+20,Null,Null,Null,Null,Null,qofocfd5734@gmail.com,15~19
6917,80492308,마혜연,여,1977,0319,010-0123-4740,True,True,37.5047072,127.0485641,YXT5A25I-YY23-MJLW-NFMG-8DWI39JWG45W,2020+4+25,2020+10+28,2019+6+29,2020+10+5,Null,Null,Null,kkdnptu3092@gmail.com,10~14
6918,15894192,마병준,여,1988,0126,010-6297-1443,False,True,37.5047072,127.0485641,CDBBBSDI-BMT8-YW2I-WCCQ-47BHJCC7IONJ,2017+9+22,2018+3+24,2020+10+5,2019+8+10,Null,Null,Null,houcutk7771@gmail.com,60~69
6919,5304602,권수빈,남,1970,0509,010-7491-1710,False,False,37.5047072,127.0485641,AJ1FVLVR-C62I-YV9V-BARW-15QZII2RUPU5,2018+8+13,2018+7+23,Null,Null,Null,Null,Null,jxqppvi0359@gmail.com,1~9
6920,89552838,오병연,여,1995,0308,010-8801-4834,False,False,37.5047072,127.0485641,6IOJ0TYC-H8VE-PLVY-S6A8-N1SRYT0B0BU0,2017+4+16,2020+3+18,Null,Null,Null,Null,Null,kxqocmc2526@gmail.com,80~89
6921,80501033,기태철,여,1966,0314,010-9279-7361,True,True,37.5047072,127.0485641,7MQVIHPV-G9O7-8HS7-Z41J-9TA3RO5VR7ZX,2019+8+8,2018+10+13,Null,Null,Null,Null,Null,wqjtrkn5052@gmail.com,15~19
6922,88352823,신태철,여,1967,1009,010-3220-4315,False,True,37.5047072,127.0485641,ZYSLP2DG-TZCP-VO3J-FBBE-8O0GZF5IVTVR,2018+1+1,2020+1+7,Null,Null,Null,Null,Null,noghxjs0198@gmail.com,70~79
6923,40192867,오갑호,여,1965,0805,010-7973-4900,True,False,37.5047072,127.0485641,A9GQJMXF-WUKC-QZYM-MIZC-O9HB0N7ZHE7D,2017+12+14,2020+8+5,2019+3+8,2019+7+17,Null,Null,Null,ogwveyq0492@gmail.com,15~19
6924,14597363,마정호,남,1998,0913,010-3599-8749,True,False,37.5047072,127.0485641,UKNAPN5L-F88F-KUTI-AD1Z-45VFQFNBNP8N,2018+3+6,2020+10+18,2020+12+6,2019+5+25,Null,Null,Null,jphxelr7324@gmail.com,80~89
6925,56753993,마도지,남,1982,1220,010-3371-0612,True,True,37.5047072,127.0485641,8TK6LI1R-KF25-YNW2-DYKU-QQDA8ZI34570,2019+11+27,2019+2+14,2019+6+5,2020+12+6,Null,Null,Null,ofbphzs0293@gmail.com,70~79
6926,45700983,김태철,여,1971,0409,010-4664-1226,False,True,37.5047072,127.0485641,7NU1M6M7-GZ3J-HZD2-L3O2-6MY01R2W9Q35,2017+3+18,2019+9+9,2020+3+24,2019+9+2,Null,Null,Null,bynteqi0387@gmail.com,60~69
6927,47826185,유혜준,남,1965,1208,010-5624-6002,False,False,37.5047072,127.0485641,EYZ2NMAG-7R8O-KLJ0-24DF-YNHXBCC478G6,2020+5+14,2018+2+28,2019+3+4,2019+7+16,Null,Null,Null,bazpgkz3796@gmail.com,40~49
6928,32085380,기희,남,1972,0717,010-5152-4549,False,True,37.5047072,127.0485641,6PUH0G87-2VBQ-S4VQ-3HLV-1IIYCCYYQ2PX,2019+7+4,2020+5+23,2019+5+11,2019+3+6,Null,Null,Null,tktqhaq7386@gmail.com,10~14
6929,18195707,김지수,남,1983,0928,010-4356-5121,True,True,37.5047072,127.0485641,GE8TWF73-X4QI-8PS1-GOZN-C251UQ3XQV3Y,2017+11+10,2019+9+11,2020+4+6,2019+7+23,Null,Null,Null,qvxfzuj8597@gmail.com,1~9
6930,57765200,홍수빈,여,1995,0505,010-3488-7332,True,False,37.5047072,127.0485641,UJRR607L-606S-2X6X-SM7B-7YDS6C0HAVN2,2019+6+18,2020+7+16,Null,Null,Null,Null,Null,tfnaffd3806@gmail.com,60~69
6931,97981326,기수,남,1963,0318,010-6232-6010,True,True,37.5047072,127.0485641,0N6BMB0B-0QWN-QDP0-NI9S-MHC8WHJ51H51,2018+11+22,2018+6+27,Null,Null,Null,Null,Null,pufokwp1038@gmail.com,80~89
6932,10432681,신수돌,여,1972,1029,010-3341-0504,True,True,37.5047072,127.0485641,VOBR1UFD-JPWS-PI1J-ZG1V-Z72GMCYOXH75,2018+6+28,2019+6+14,Null,Null,Null,Null,Null,cgcobsm9390@gmail.com,80~89
6933,60402878,유지제,여,1953,0719,010-6830-2801,True,False,37.5047072,127.0485641,K0MRAAZV-5KCS-W1L3-INZV-JKC566G1VK67,2019+4+13,2019+11+11,2020+8+9,2019+12+16,Null,Null,Null,ujwqiio9303@gmail.com,40~49
6934,13951932,유돌,여,1957,0926,010-5807-5891,False,True,37.5047072,127.0485641,XN2FV950-U8L3-VFU7-S8VU-4N0OC5WP2B8L,2019+4+14,2020+3+19,Null,Null,Null,Null,Null,myhuaci3401@gmail.com,80~89
6935,22791006,권혜신,남,1990,0420,010-9702-6481,True,True,37.5047072,127.0485641,MS2OSMUM-OCOV-E05S-56T1-OJ2Z8AXXH8WX,2017+12+9,2018+3+2,Null,Null,Null,Null,Null,gziyvpa5554@gmail.com,80~89
6936,73664734,박병빈,남,1956,0531,010-6773-0371,True,False,37.5047072,127.0485641,22T32UHZ-DHO3-H1L0-KT2L-1A5XX380E5R4,2018+10+7,2020+6+9,2020+2+15,2020+9+7,Null,Null,Null,nxkzeri0296@gmail.com,80~89
6937,61522760,김철신,남,1978,1216,010-3519-9652,True,False,37.5047072,127.0485641,IUG4446P-JP2Y-4TWL-Y7AF-5KO6TC3F1HCM,2018+8+14,2018+4+5,Null,Null,Null,Null,Null,boepjhh5287@gmail.com,15~19
6938,53118757,송혜희,여,1956,0802,010-9440-7095,True,False,37.5047072,127.0485641,PRSWI23X-NXZM-ORAH-3MBU-J02WPIW7DHSP,2020+11+15,2018+4+12,2020+2+21,2020+7+12,Null,Null,Null,sfszaui1428@gmail.com,90~
6939,62192201,류도신,남,1992,0205,010-0951-3363,True,False,37.5047072,127.0485641,1A25IZCB-88XU-DB5M-O6RG-N7CQVAHC7Y8Z,2018+5+22,2020+11+6,2019+3+15,2019+7+3,Null,Null,Null,rplucdh1343@gmail.com,50~59
6940,78752967,송도호,남,1976,1104,010-0698-7012,True,True,37.5047072,127.0485641,NKIVDVWS-BZBT-SWR1-OJZQ-EJU2R9C28MEW,2018+4+14,2019+2+11,2019+3+28,2019+3+4,Null,Null,Null,kflktnk5111@gmail.com,15~19
6941,45002258,홍희,여,1995,0402,010-3679-5099,True,True,37.5047072,127.0485641,7CQQ2RV1-D4SD-512G-S1QM-74KEPWJWMUIO,2017+4+5,2019+2+10,2019+2+23,2020+7+26,Null,Null,Null,cjkyueg8010@gmail.com,90~
6942,34720182,신도제,남,1967,0624,010-2921-4864,True,True,37.5047072,127.0485641,CRBAG6P2-RKEY-VOGX-8I0L-X37VGWKE61O9,2019+8+3,2019+4+18,Null,Null,Null,Null,Null,icfnryp9491@gmail.com,30~39
6943,87900726,권수수,여,1989,1012,010-8103-2024,True,False,37.5047072,127.0485641,3QS4W7WW-U9YF-BGKC-5QR0-XNTE0M6Z9714,2020+10+23,2019+11+9,Null,Null,Null,Null,Null,doyftjc4807@gmail.com,80~89
6944,28329521,마태지,남,1991,0704,010-9182-3235,True,False,37.5047072,127.0485641,36A9KWGA-GVUY-CJZG-KVSG-W4FTFEA38U03,2018+4+29,2020+3+29,2020+7+15,2019+5+11,Null,Null,Null,akrkuol0335@gmail.com,90~
6945,7899267,권수빈,여,1980,1026,010-0201-2889,True,True,37.5047072,127.0485641,0SPY9W2N-ZK3I-XSPU-7HYA-36SXUWYZVBZ7,2018+4+5,2018+1+3,2019+9+12,2020+11+27,Null,Null,Null,uqlpqfo2446@gmail.com,90~
6946,12456028,유정호,여,1965,1003,010-4568-6437,True,True,37.5047072,127.0485641,CE7X8QI1-3R8U-FMUC-IYCB-4HVSLTEUCH0X,2017+4+29,2019+9+7,Null,Null,Null,Null,Null,qbchezd2134@gmail.com,30~39
6947,37044920,유혜호,여,1979,0322,010-9409-8807,False,True,37.5047072,127.0485641,XDH0RAPR-DJT5-3W5F-8Z11-OXYD7NKC6R1U,2019+5+16,2020+4+14,2019+6+11,2020+5+21,Null,Null,Null,gnyxail0575@gmail.com,20~29
6948,12874030,김갑신,남,1999,1201,010-5226-9100,True,True,37.5047072,127.0485641,V5DBYQH7-ASU3-XWCH-VKNS-FZZRE0LD6IGK,2018+5+17,2020+4+2,2020+2+8,2020+12+16,Null,Null,Null,fjridjh5172@gmail.com,80~89
6949,74424168,박지연,여,1954,0303,010-8978-8903,False,True,37.5047072,127.0485641,DSCRNWMQ-U7K8-GBCT-UGXQ-7OPIYAXVEFCA,2017+7+28,2019+4+25,2019+1+10,2019+11+10,Null,Null,Null,ambvqhg4604@gmail.com,10~14
6950,66333784,김병연,여,1955,0128,010-0485-5421,True,False,37.5047072,127.0485641,JP36M43D-JOXD-S9CY-LHU4-N6ZFU2DZTG08,2018+5+16,2019+7+8,Null,Null,Null,Null,Null,zczunuz1191@gmail.com,1~9
6951,45801892,류지지,여,1968,0710,010-6829-3390,True,False,37.5047072,127.0485641,E2R66Y38-IWAU-YX30-ON22-8VA8585RRBW7,2018+2+6,2019+2+27,Null,Null,Null,Null,Null,thrrald6665@gmail.com,30~39
6952,33998016,신갑연,남,1989,1118,010-9483-9710,True,False,37.5047072,127.0485641,EKPETETW-4P57-PCSC-GOHF-P7YVH21FDWOB,2019+11+24,2020+6+29,Null,Null,Null,Null,Null,tsxijfg2612@gmail.com,10~14
6953,87757693,신정호,여,1985,0922,010-2456-6336,True,True,37.5047072,127.0485641,8OSP0P1C-87UM-I09A-3HSB-FGYO3STJVZNZ,2018+1+27,2019+10+6,Null,Null,Null,Null,Null,uvffnzh5047@gmail.com,20~29
6954,12678201,이병희,여,1965,0903,010-0606-4413,True,True,37.5047072,127.0485641,AE3P6445-X9OM-QMGN-FXKW-PMINMG93MIRA,2017+7+11,2019+6+16,2019+3+25,2019+7+23,Null,Null,Null,fntpfmr1995@gmail.com,15~19
6955,66639123,오혜철,남,1982,1007,010-4242-1059,True,False,37.5047072,127.0485641,2K01EU5Y-AE5T-O5B0-7RP4-32NKTGHDXKT1,2020+3+30,2018+8+12,Null,Null,Null,Null,Null,amstotd8483@gmail.com,90~
6956,8169028,류호,남,1967,0204,010-5540-5933,False,True,37.5047072,127.0485641,1IFY661E-YS9C-E26Q-3I7U-H14C1EHUFC1N,2019+10+8,2019+8+18,Null,Null,Null,Null,Null,cftaldb5609@gmail.com,20~29
6957,10479166,이태제,남,1991,1001,010-1775-3712,True,False,37.5047072,127.0485641,5PBD8A0T-2NYP-JJRP-37J6-68A2SWAGKXTY,2017+8+25,2018+3+7,2019+8+16,2019+2+14,Null,Null,Null,hoccjhv7246@gmail.com,60~69
6958,26759771,김병신,남,1969,0701,010-2108-6588,True,False,37.5047072,127.0485641,E9NWJ4AO-7LAE-P5WE-5DVW-CAFUR83K4RC2,2017+11+26,2019+4+11,2020+7+16,2019+3+17,Null,Null,Null,eizmser2795@gmail.com,15~19
6959,38564766,최갑신,남,1963,0326,010-5342-1253,False,True,37.5047072,127.0485641,1T80LS0C-EP1G-JPBN-WT3A-KZSBS7TV3DPB,2018+9+2,2018+10+2,2019+1+1,2020+11+6,Null,Null,Null,xjitkzl1864@gmail.com,60~69
6960,31681856,이태준,여,1950,0130,010-6434-6841,True,False,37.5047072,127.0485641,I6QWP36P-S9KV-CB92-OO4Z-SHJOF1B89MIF,2018+2+25,2020+7+6,Null,Null,Null,Null,Null,kijhepz4842@gmail.com,20~29
6961,12184628,김태철,여,1950,1016,010-9715-7851,False,False,37.5047072,127.0485641,LAVAJCY7-HIXE-38Z1-NEVJ-JOCW9SVG51OR,2019+11+28,2019+1+24,2019+9+16,2019+6+20,Null,Null,Null,igrhcqy1016@gmail.com,1~9
6962,64507731,마병돌,여,1976,0314,010-3764-9416,False,True,37.5047072,127.0485641,0WJB3B4C-FNQC-UW5X-86UF-ZE7WHM4NNOF2,2019+12+22,2018+9+19,2020+3+14,2019+6+24,Null,Null,Null,aevixfk2226@gmail.com,70~79
6963,72149852,홍수철,여,1993,0504,010-4142-1250,True,False,37.5047072,127.0485641,NBAXIXNX-IMCG-JMS8-486L-5GYICRZ1WMO2,2018+10+13,2020+5+28,2019+10+14,2020+4+6,Null,Null,Null,rgxwhjp0629@gmail.com,30~39
6964,78108572,이철수,남,1969,0710,010-2609-3356,True,True,37.5047072,127.0485641,581FKGOM-VPCC-WRKX-PVVY-3U10CZPOJWD6,2019+4+27,2019+3+13,2020+7+24,2019+6+1,Null,Null,Null,azkwyph6167@gmail.com,20~29
6965,14194342,박지,여,1972,0109,010-8855-4755,True,True,37.5047072,127.0485641,5K0X19II-B7KL-5MC7-W7NQ-MRYT1323H9MY,2019+2+10,2019+5+3,2019+8+21,2020+6+11,Null,Null,Null,tosftlv3846@gmail.com,40~49
6966,58199157,권돌,남,1999,0625,010-8603-3933,True,True,37.5047072,127.0485641,HAMFSE62-3Z8K-I4DS-N3I0-60UMEMQT3JV1,2019+1+30,2018+2+19,2020+5+18,2019+11+17,Null,Null,Null,iqqxakr6784@gmail.com,50~59
6967,71844767,이희,여,1993,1021,010-5699-0063,False,True,37.5047072,127.0485641,G69IPGFO-KF30-J61E-4X6T-NSHQTXVAMSNH,2019+12+12,2020+12+25,Null,Null,Null,Null,Null,ygabdjt2448@gmail.com,10~14
6968,85140696,박혜호,남,1991,1007,010-2101-9160,False,True,37.5047072,127.0485641,MDAIO3FO-95MV-F2DC-YVFU-WGC65FIF64EI,2020+5+17,2020+8+19,2019+1+11,2020+10+4,Null,Null,Null,dmfqbqj8459@gmail.com,10~14
6969,42035265,오정연,여,1996,0919,010-5964-9886,False,True,37.5047072,127.0485641,2U4PU3WV-1G9A-TII7-BYBS-FTXA7P3Q52DT,2018+5+13,2019+8+5,Null,Null,Null,Null,Null,drypceq4735@gmail.com,10~14
6970,43435369,송호,여,1959,0108,010-1048-3503,False,True,37.5047072,127.0485641,YD5XM54H-TCPC-EQRB-CYE0-XE4GSEARANCE,2017+2+7,2020+11+18,2019+10+15,2020+10+6,Null,Null,Null,hivfgcg8624@gmail.com,90~
6971,77366072,이상희,여,1970,0905,010-0353-3995,False,False,37.5047072,127.0485641,WNUFXV9I-76D3-IEJL-C6MH-3DJ6SXCF7UA7,2019+7+1,2018+12+27,Null,Null,Null,Null,Null,tjcwsrc6663@gmail.com,10~14
6972,86734503,마혜빈,여,1952,1030,010-2735-1151,True,False,37.5047072,127.0485641,E35AEQVW-PIGB-FGMV-WSAK-WM5LP9K9T7UP,2017+12+23,2020+7+11,Null,Null,Null,Null,Null,sytspko4304@gmail.com,90~
6973,94335134,오정희,남,1982,1008,010-9254-8038,True,False,37.5047072,127.0485641,B2ABOR6Q-9TYJ-WGW6-HDFU-ZY2RJ7R5Z1RV,2017+9+13,2020+5+6,2020+5+11,2019+2+15,Null,Null,Null,kueakfi6829@gmail.com,50~59
6974,62111433,신도준,남,2000,0204,010-0623-1915,False,True,37.5047072,127.0485641,2GY53QJC-4GFT-OXYD-7E85-BYGK5T9TPNOU,2018+5+15,2020+3+25,Null,Null,Null,Null,Null,qlckcld2148@gmail.com,10~14
6975,60927957,신혜제,남,1997,0121,010-3738-3138,False,False,37.5047072,127.0485641,KQMH33LC-0I77-QE4I-8MHF-NMI2BXRPZSNX,2017+2+2,2019+10+25,2020+2+26,2019+10+2,Null,Null,Null,exbcqcp5153@gmail.com,1~9
6976,37003856,송혜지,여,1959,0120,010-3087-7309,False,True,37.5047072,127.0485641,NLM91JC7-PECN-NC5E-MCA5-222ZFNYT87UN,2017+11+27,2020+1+7,2019+10+12,2020+10+1,Null,Null,Null,fmenhaw4405@gmail.com,80~89
6977,8610948,신혜호,남,1995,1015,010-8166-5191,True,False,37.5047072,127.0485641,GTY0SIID-60VN-1RJF-V3BI-N0NSOEGJJOKI,2018+12+5,2019+2+6,Null,Null,Null,Null,Null,niflhxu7431@gmail.com,20~29
6978,68015471,권병빈,남,1966,1017,010-9921-4404,False,False,37.5047072,127.0485641,FIBG5BW1-TO3X-89FB-XHP0-8UOM6MBM68WX,2018+9+8,2018+9+27,Null,Null,Null,Null,Null,hshjwij2765@gmail.com,10~14
6979,69267727,최상돌,남,1952,0103,010-7275-9109,False,True,37.5047072,127.0485641,B2M9GQ4J-X4PA-H3R7-BAQ6-7LRZN8J7MTX1,2017+5+20,2020+2+28,Null,Null,Null,Null,Null,geesnxr7894@gmail.com,40~49
6980,98763858,박수지,남,1955,0824,010-8483-7562,True,True,37.5047072,127.0485641,5HLNNXMW-H9T5-ZLGN-PT9N-2JOU9QAY5GF2,2017+3+19,2020+7+28,2020+2+4,2019+2+29,Null,Null,Null,bbhcjsf8697@gmail.com,90~
6981,90870692,홍갑돌,남,1980,0217,010-4230-3402,True,True,37.5047072,127.0485641,GDZMJJHO-5CM4-OHHM-R0HR-ICE3N44IPL4C,2018+1+17,2020+2+27,2019+10+13,2020+7+7,Null,Null,Null,geibnbo4118@gmail.com,15~19
6982,63836661,유수수,여,1980,0822,010-8534-5856,True,True,37.5047072,127.0485641,VRNPQO82-NGPC-QDYW-FJD5-J9IL37HABRZO,2018+9+7,2019+8+8,2019+11+2,2020+10+7,Null,Null,Null,nmoehzf1125@gmail.com,20~29
6983,95419241,류도신,남,1975,1124,010-7826-1191,False,True,37.5047072,127.0485641,HOEEC8WA-H4FJ-QTSQ-0LEV-XEZEQBQOCX0M,2018+4+13,2020+11+21,Null,Null,Null,Null,Null,qywwinu4328@gmail.com,40~49
6984,57036554,마태지,남,1977,0527,010-0556-1313,True,False,37.5047072,127.0485641,VBOOG8IX-IGCY-GKVN-V3ZF-TO04NGPLU54W,2017+9+30,2018+3+29,2020+8+25,2020+11+1,Null,Null,Null,xwkybca8185@gmail.com,60~69
6985,16828303,마상제,남,1971,0130,010-5399-5961,False,False,37.5047072,127.0485641,71B846OO-RD6F-V1CX-6D78-A9UA4WSR7NVV,2017+3+10,2020+5+20,Null,Null,Null,Null,Null,rwedsnj9485@gmail.com,30~39
6986,43573215,오수연,남,1980,0118,010-6088-6168,True,True,37.5047072,127.0485641,ELJKYJFS-1V51-SVSR-L1WM-D88ZERQCGBPD,2017+12+21,2019+3+24,2020+7+3,2019+3+26,Null,Null,Null,utprjzu1906@gmail.com,40~49
6987,70615199,이지희,남,1992,0721,010-9659-5187,False,True,37.5047072,127.0485641,BSTVSH6B-3V08-YTCT-TX5N-3IMRWY7YOJ9E,2019+11+28,2019+2+3,Null,Null,Null,Null,Null,fmtvijq8627@gmail.com,1~9
6988,23865581,유병신,남,1983,0131,010-0872-5691,False,True,37.5047072,127.0485641,YNOT1IBN-V4LW-SY1J-MH8O-WD26V8Q5YI6L,2020+8+3,2019+3+6,2019+7+10,2020+3+12,Null,Null,Null,mldiaez1322@gmail.com,70~79
6989,12933990,송태빈,여,1987,0230,010-8648-2662,True,True,37.5047072,127.0485641,HW9CNG61-RBPV-Q162-98VR-APRTPPF46TH2,2018+11+11,2019+2+6,Null,Null,Null,Null,Null,qktvzej1827@gmail.com,40~49
6990,21657774,박정호,남,1958,1222,010-3408-2597,False,True,37.5047072,127.0485641,EAU6Y7XZ-UPDN-VNB4-ZEDW-TVC13X27E5ZX,2020+2+28,2020+6+21,Null,Null,Null,Null,Null,toohkde6679@gmail.com,90~
6991,9889468,유정빈,남,1953,0925,010-5360-9561,False,True,37.5047072,127.0485641,Y1NCI2LK-B1J4-GOWY-COFS-D7LV16P5ESXQ,2019+11+12,2018+7+17,2019+6+29,2020+3+15,Null,Null,Null,olnjvdc4106@gmail.com,60~69
6992,79971411,송신,여,1972,1125,010-5918-7043,False,True,37.5047072,127.0485641,6S8QFSQG-7NY7-UI6V-IR2B-VFAQO5DIH8QQ,2018+8+26,2018+2+18,2020+7+21,2019+2+22,Null,Null,Null,eukqnvr8254@gmail.com,80~89
6993,57574012,유정신,남,1991,1003,010-8668-5701,True,True,37.5047072,127.0485641,VHHESRUH-28AS-QZI2-806C-RPTDAVZP0JWU,2019+8+26,2019+5+16,2020+4+1,2020+10+18,Null,Null,Null,xkxprsj6868@gmail.com,30~39
6994,58773990,신혜지,남,1993,0320,010-8460-2969,False,True,37.5047072,127.0485641,WOBNH3P2-CERB-NVAY-3HH6-N54004SNRROF,2017+5+23,2020+1+2,Null,Null,Null,Null,Null,tzbplvw6811@gmail.com,30~39
6995,83356950,최정지,남,1970,0911,010-1240-1157,False,True,37.5047072,127.0485641,YOKIL9ZD-F08L-LS2S-9F63-RE3JZVLHYHAT,2018+4+16,2019+11+17,Null,Null,Null,Null,Null,vitsjot4151@gmail.com,40~49
6996,40469348,류정수,남,1988,1125,010-0617-2994,True,False,37.5047072,127.0485641,ZGR0W4CW-3BD8-XYTL-BPJL-4EPD5PQ912TC,2019+5+7,2018+5+26,2020+1+11,2019+10+3,Null,Null,Null,vjsmmyy3609@gmail.com,80~89
6997,89871109,오수호,남,1990,1204,010-5612-2106,True,True,37.5047072,127.0485641,438E3F7T-ZQL6-LS8B-FD40-LAJ873CS5TY9,2020+4+10,2018+11+21,2019+12+7,2019+6+7,Null,Null,Null,ykogisx6642@gmail.com,30~39
6998,57744410,오상철,남,2000,0412,010-4877-0891,True,False,37.5047072,127.0485641,SH39ISFE-TOJL-P3MN-6GDT-C1TI4CET388N,2020+5+22,2018+3+13,Null,Null,Null,Null,Null,lqcaqfa3221@gmail.com,40~49
6999,38618958,김병희,여,1986,0910,010-2993-5498,True,True,37.5047072,127.0485641,C9S0VS0V-4FQW-AR1B-4C2H-M7XWR8DQ9VPM,2018+10+29,2020+8+10,2019+3+12,2020+2+11,Null,Null,Null,pnrkxtm0134@gmail.com,10~14
7000,45053439,신갑돌,남,1993,1108,010-8008-8076,True,False,37.5047072,127.0485641,P7RDVO7P-TA7I-KES2-1BI3-HBIYV5RC9DES,2019+8+4,2020+4+13,2019+12+29,2020+12+27,Null,Null,Null,ldzipgc7530@gmail.com,70~79
7001,86072666,최병수,남,1975,1031,010-4456-0200,False,False,37.5047072,127.0485641,KNKU9FQG-9HF4-VWOT-275Y-1KA2BAPLFCQC,2019+4+17,2019+5+6,Null,Null,Null,Null,Null,jynfqek7749@gmail.com,1~9
7002,70747795,오갑수,여,1960,0412,010-2529-4457,False,True,37.5047072,127.0485641,LH7QN0C0-60TD-N67I-TXFM-ODLKD7YI8NYR,2018+6+21,2018+5+9,2020+12+15,2019+10+6,Null,Null,Null,igyaecc4105@gmail.com,90~
7003,59806663,신혜지,여,1957,0901,010-0796-0988,True,False,37.5047072,127.0485641,QVOZUE1U-81OC-G36L-RARZ-DQOW3YN8ZTCO,2020+8+24,2020+4+16,Null,Null,Null,Null,Null,zncgkei0963@gmail.com,10~14
7004,99888054,오정제,남,1999,0917,010-9757-0618,False,True,37.5047072,127.0485641,WI5JHRJ8-NH4I-39IQ-763U-D6AH0C61ISOY,2019+3+17,2019+12+12,Null,Null,Null,Null,Null,rmehxye5689@gmail.com,70~79
7005,82697290,마신,남,1974,1116,010-1904-7691,True,True,37.5047072,127.0485641,L5DH98VO-3A6R-IO6L-Q6QA-1NDZULGYLOJ5,2017+7+10,2019+6+15,2020+11+2,2019+7+12,Null,Null,Null,qkrotly9237@gmail.com,90~
7006,88123723,오혜빈,남,1989,1016,010-6217-9061,False,True,37.5047072,127.0485641,EXZNVCWJ-VTM0-6T2S-C3NT-4I1J7VVBCBI3,2017+8+8,2020+9+21,Null,Null,Null,Null,Null,raufpzl9674@gmail.com,15~19
7007,49997366,기혜희,여,1980,0403,010-4869-6699,True,True,37.5047072,127.0485641,JS1P4JK3-URIO-U701-121P-YJHOC5CQQVCT,2018+2+22,2019+3+15,Null,Null,Null,Null,Null,dnnqjoi7742@gmail.com,70~79
7008,61059593,기태연,남,1973,0331,010-4610-0513,True,False,37.5047072,127.0485641,U6JGVJ20-DDJP-OE3U-C1GL-M43YM9WQ7IK3,2017+5+9,2019+7+8,2019+12+1,2019+11+7,Null,Null,Null,lljdftk3363@gmail.com,60~69
7009,14950953,류철제,여,1954,0423,010-2734-9596,True,False,37.5047072,127.0485641,VG5MAUJK-MV49-FV37-7PXO-RVGTRDQW34I9,2019+9+30,2019+9+2,Null,Null,Null,Null,Null,odiffnr5123@gmail.com,60~69
7010,16549457,홍혜제,남,1986,1207,010-8251-3962,True,True,37.5047072,127.0485641,GNDY2QRF-LQ1Z-Q0XS-7XOQ-NW1GW7B5RZTL,2020+9+20,2018+2+24,Null,Null,Null,Null,Null,ltukmsg3603@gmail.com,70~79
7011,16898778,최병수,남,1996,0111,010-3253-1185,False,True,37.5047072,127.0485641,7SZAW12K-YQFU-LM0P-9OXB-6AMKFDN3Z0CY,2017+8+7,2020+10+25,2019+3+13,2019+10+22,Null,Null,Null,efmsvdb3391@gmail.com,50~59
7012,81635221,김도지,여,1995,1215,010-5929-4651,False,True,37.5047072,127.0485641,VLI9YOIJ-4K11-8F13-NT9J-V90GXU0RECTK,2020+1+29,2019+9+13,Null,Null,Null,Null,Null,exmuugz2414@gmail.com,40~49
7013,75910930,홍수제,남,1953,0705,010-6393-6952,True,True,37.5047072,127.0485641,L568HQTE-F6ZB-G4HQ-1NFA-4643UAJTZXOQ,2019+12+21,2019+5+2,2019+5+23,2019+8+27,Null,Null,Null,ljwsohv2364@gmail.com,80~89
7014,92061634,박혜호,여,1970,0721,010-7199-6287,True,False,37.5047072,127.0485641,BCC59D8R-94HW-V3R2-K2N2-IVUZAN1IX91X,2017+7+23,2020+2+26,2020+8+11,2019+7+16,Null,Null,Null,ccndckl3582@gmail.com,60~69
7015,19665332,마태준,남,1974,0415,010-4997-7151,True,True,37.5047072,127.0485641,O9LBB3U5-8LQT-OBWF-HN6O-054MQDD1O67A,2019+6+19,2019+9+10,Null,Null,Null,Null,Null,rxzrwng9962@gmail.com,90~
7016,34136024,오정철,남,1954,1024,010-3182-3256,True,True,37.5047072,127.0485641,P72GJMSA-CUFJ-7OQU-NJAB-4KFMZBWSPMZP,2020+11+2,2019+7+2,2019+8+11,2020+3+21,Null,Null,Null,ubpgsuw9212@gmail.com,20~29
